id;title;buyer;country;cpv_codes;deadline;status;publication_date;source_url;source
227360-2016;Belgio-Bruxelles: ENI — Comunicare l'Europa in Ucraina;Unione europea;BEL;79416000;;Unknown;2016-07-05+02:00;https://ted.europa.eu/it/notice/-/detail/227360-2016;TED
227364-2016;Lussemburgo-Lussemburgo: BEI - Promuovere l'inclusione finanziaria tramite servizi finanziari mobili;European Investment Bank;LUX;79400000, 79412000;;Unknown;2016-07-05+02:00;https://ted.europa.eu/it/notice/-/detail/227364-2016;TED
227373-2016;Belgio-Bruxelles: Sostegno all'attuazione dell'agenda urbana per l'UE attraverso la prestazione di servizi di gestione, perizia e supporto amministrativo ai partenariati;Commissione europea, Directorate-General for Regional and Urban Policy, Competence Centre, Inclusive Growth, Urban and Territorial Development;BEL;79400000;2016-08-11;Closed;2016-07-05+02:00;https://ted.europa.eu/it/notice/-/detail/227373-2016;TED
228749-2016;Belgio-Bruxelles: Servizi di consulenza per telecomunicazioni;SPF économie, PME, classes moyennes et énergie;BEL;79417000;2016-08-02;Closed;2016-07-05+02:00;https://ted.europa.eu/it/notice/-/detail/228749-2016;TED
229093-2016;Belgio-Bruxelles: Servizi per le imprese: servizi giuridici, di marketing, di consulenza, di reclutamento, di stampa e di sicurezza;Infrabel SA — procurement, division I-FBA.51;BEL;79000000;;Unknown;2016-07-05+02:00;https://ted.europa.eu/it/notice/-/detail/229093-2016;TED
229094-2016;Belgio-Bruxelles: Servizi per le imprese: servizi giuridici, di marketing, di consulenza, di reclutamento, di stampa e di sicurezza;Infrabel SA — procurement, division I-FBA.51;BEL;79000000;;Unknown;2016-07-05+02:00;https://ted.europa.eu/it/notice/-/detail/229094-2016;TED
229209-2016;Belgio-Bruxelles: IPA — Assistenza tecnica per l'interconnessione nei Balcani occidentali;Unione europea;BEL;79400000;2016-07-15;Closed;2016-07-06+02:00;https://ted.europa.eu/it/notice/-/detail/229209-2016;TED
229215-2016;Belgio-Bruxelles: Contratto quadro: servizi di consulenza giuridica — Bruxelles e Lussemburgo;Commissione europea, direction générale des ressources humaines et de la sécurité, unité HR.R.3 «Finances, marchés publics et contrôle interne»;BEL;79111000, 79140000;2016-09-05;Closed;2016-07-06+02:00;https://ted.europa.eu/it/notice/-/detail/229215-2016;TED
229690-2016;Italia-Venezia: Servizi di gestione di progetti, esclusi i progetti di costruzione;Città Metropolitana di Venezia;ITA;79421000;2016-08-08;Closed;2016-07-06+02:00;https://ted.europa.eu/it/notice/-/detail/229690-2016;TED
230859-2016;Italia-Milano: Servizi di consulenza commerciale e di gestione;Giunta Regionale della Lombardia;ITA;79410000;;Unknown;2016-07-06+02:00;https://ted.europa.eu/it/notice/-/detail/230859-2016;TED
231192-2016;Belgio-Bruxelles: Studio sul livello di sicurezza di requisiti specifici di stabilità per le navi ro/ro da passeggeri;Commissione europea, Directorate-General for Mobility and Transport, Directorate D: Logistics, Maritime and Land Transport and Passenger Rights;BEL;79411000;2016-09-30;Closed;2016-07-07+02:00;https://ted.europa.eu/it/notice/-/detail/231192-2016;TED
231195-2016;Belgio-Bruxelles: Raffronto dei regimi nazionali di esecuzione dei prestiti (compresa l'insolvenza) dal punto di vista delle banche creditrici;Commissione europea, Directorate-General for Financial Stability, Financial Services and Capital Markets Union;BEL;79140000;2016-09-02;Closed;2016-07-07+02:00;https://ted.europa.eu/it/notice/-/detail/231195-2016;TED
232101-2016;Italia-Parma: Servizi per le imprese: servizi giuridici, di marketing, di consulenza, di reclutamento, di stampa e di sicurezza;Ad Personam — Azienda dei Servizi alla Persona del Comune di Parma;ITA;79000000;;Unknown;2016-07-07+02:00;https://ted.europa.eu/it/notice/-/detail/232101-2016;TED
232359-2016;Belgio-Herstal: TESS;TESS;BEL;79100000;;Unknown;2016-07-07+02:00;https://ted.europa.eu/it/notice/-/detail/232359-2016;TED
232360-2016;Belgio-Arlon: Fonds Immobilier Transfrontalier;Fonds Immobilier Transfrontalier;BEL;79100000;;Unknown;2016-07-07+02:00;https://ted.europa.eu/it/notice/-/detail/232360-2016;TED
232452-2016;Belgio-Bruxelles: Invito a manifestare il proprio interesse — rif. SJU/LC/128 - CEI — elenco di esperti esterni per il sostegno al comitato scientifico dell'impresa comune SESAR;Impresa comune SESAR;BEL;79400000;2016-08-31;Closed;2016-07-08+02:00;https://ted.europa.eu/it/notice/-/detail/232452-2016;TED
232454-2016;Libano-Beirut: Campagna di comunicazione e visibilità per la gestione dei rifiuti solidi;Ufficio del ministero statale per la Riforma amministrativa (OMSAR);LBN;79410000;;Unknown;2016-07-08+02:00;https://ted.europa.eu/it/notice/-/detail/232454-2016;TED
233784-2016;Italia-Roma: Servizi per le imprese: servizi giuridici, di marketing, di consulenza, di reclutamento, di stampa e di sicurezza;Azienda Ospedaliera Sant'Andrea;ITA;79000000;2016-09-19;Closed;2016-07-08+02:00;https://ted.europa.eu/it/notice/-/detail/233784-2016;TED
234070-2016;Italia-Roma: Servizi di consulenza di valutazione;Cassa Depositi e Prestiti SpA;ITA;79419000;;Unknown;2016-07-08+02:00;https://ted.europa.eu/it/notice/-/detail/234070-2016;TED
236662-2016;Belgio-Bruxelles: Servizi di consulenza commerciale e di gestione;Agentschap Ondernemen;BEL;79410000;;Unknown;2016-07-09+02:00;https://ted.europa.eu/it/notice/-/detail/236662-2016;TED
237106-2016;Egitto-Il Cairo: Sostegno all'attuazione di strategie per promuovere lo sviluppo delle MPMI in Egitto;Unione europea;EGY;79400000;;Unknown;2016-07-12+02:00;https://ted.europa.eu/it/notice/-/detail/237106-2016;TED
237113-2016;Belgio-Bruxelles: INSC — Migliorare le competenze e le capacità normative dell'Ente nazionale per la sicurezza nucleare della Cina in materia di gestione dei rifiuti e smantellamento, preparazione e risposta alle emergenze, trasporto, sicurezza degli impianti di ritrattamento, sicurezza sismica e ricerca e sviluppo di base nazionale (CN3.01/15);Unione europea;BEL;79411000;2016-08-18;Closed;2016-07-12+02:00;https://ted.europa.eu/it/notice/-/detail/237113-2016;TED
237114-2016;Belgio-Bruxelles: ACA — Assistenza al settore commerciale a favore della Mongolia;Unione europea;BEL;79400000;2016-08-16;Closed;2016-07-12+02:00;https://ted.europa.eu/it/notice/-/detail/237114-2016;TED
237118-2016;Belgio-Bruxelles: Programma di informazione e comunicazione;Unione europea;BEL;79416000;;Unknown;2016-07-12+02:00;https://ted.europa.eu/it/notice/-/detail/237118-2016;TED
237122-2016;Belgio-Bruxelles: Studio relativo ai «prezzi dei servizi mobili a banda larga»;Commissione europea, Directorate-General for Communications Networks, Content and Technology, Directorate R: Support, Unit R2;BEL;79419000;2016-09-15;Closed;2016-07-12+02:00;https://ted.europa.eu/it/notice/-/detail/237122-2016;TED
237123-2016;Belgio-Bruxelles: Studio sulla convergenza fisso-mobile in Europa — SMART 2016/0046;Commissione europea, Directorate-General for Communications Networks, Content and Technology, Directorate F: Digital Economy and Coordination, Unit F4: European Semester and Knowledge Base;BEL;79419000;2016-09-09;Closed;2016-07-12+02:00;https://ted.europa.eu/it/notice/-/detail/237123-2016;TED
237128-2016;Belgio-Bruxelles: Consulenza per lo sviluppo di indicatori relativi alla mobilità urbana;Commissione europea;BEL;79411000;;Unknown;2016-07-12+02:00;https://ted.europa.eu/it/notice/-/detail/237128-2016;TED
238416-2016;Italia-Genova: Servizi di gestione di progetti, esclusi i progetti di costruzione;Regione Liguria — Settore Affari Generali — Stazione Unica Appaltante Regionale (SUAR);ITA;79421000;2016-09-15;Closed;2016-07-12+02:00;https://ted.europa.eu/it/notice/-/detail/238416-2016;TED
238421-2016;Italia-Bari: Servizi generali di consulenza gestionale;Regione Puglia Dipartimento Risorse Finanziarie e Strumentali, Personale e Organizzazione Sezione Programmazione Acquisti Servizio E-Procurement;ITA;79411000;2016-09-01;Closed;2016-07-12+02:00;https://ted.europa.eu/it/notice/-/detail/238421-2016;TED
238948-2016;Belgio-Bruxelles: Seminari/visite di studio ad hoc per i funzionari/responsabili politici dei paesi partner commerciali per supportare la politica sanitaria e fitosanitaria;"TRADE D Sustainable Development; Economic Partnership Agreements — African, Caribbean and Pacific; Agri-food and Fisheries";BEL;79417000;2016-09-15;Closed;2016-07-13+02:00;https://ted.europa.eu/it/notice/-/detail/238948-2016;TED
238949-2016;Belgio-Bruxelles: Approccio per la valutazione delle sostanze PBT soggette a procedure di autorizzazione e di restrizione nel contesto dell'analisi socio-economica;Commissione europea, Directorate-General for Internal Market, Industry, Entrepreneurship and SMEs, Directorate D;BEL;79400000;2016-09-16;Closed;2016-07-13+02:00;https://ted.europa.eu/it/notice/-/detail/238949-2016;TED
238952-2016;Belgio-Bruxelles: Invito a manifestare il proprio interesse per la compilazione di un elenco di esperti giuridici per la prestazione di competenze esterne indipendenti in vari rami del diritto e metodologie in materia di diritto comparato;Parlamento europeo, Directorate-General for Parliamentary Research Services;BEL;79100000, 79111000, 79131000;2021-04-15;Closed;2016-07-13+02:00;https://ted.europa.eu/it/notice/-/detail/238952-2016;TED
240695-2016;Belgio-Gand: Servizi per le imprese: servizi giuridici, di marketing, di consulenza, di reclutamento, di stampa e di sicurezza;Provincie Oost-Vlaanderen, dienst Milieubeleidsplanning, -ondersteuning en Natuurontwikkeling;BEL;79000000;;Unknown;2016-07-13+02:00;https://ted.europa.eu/it/notice/-/detail/240695-2016;TED
242322-2016;Belgio-Bruxelles: Servizi per le imprese: servizi giuridici, di marketing, di consulenza, di reclutamento, di stampa e di sicurezza;Ambient Assisted Living Association;BEL;79000000;2016-09-12;Closed;2016-07-14+02:00;https://ted.europa.eu/it/notice/-/detail/242322-2016;TED
242336-2016;Belgio-Bruxelles: Accesso all'assistenza sanitaria per le persone che vivono nelle zone rurali;Commissione europea;BEL;79419000;2016-09-05;Closed;2016-07-15+02:00;https://ted.europa.eu/it/notice/-/detail/242336-2016;TED
242339-2016;Belgio-Bruxelles: Sviluppo di soluzioni e di una guida online per promuovere la rivitalizzazione e l'ammodernamento del settore del commercio al dettaglio;Commissione europea, Directorate-General for Internal Market, Industry, Entrepreneurship and SMEs, Directorate E: Modernisation of the Single Market;BEL;79411000;;Unknown;2016-07-15+02:00;https://ted.europa.eu/it/notice/-/detail/242339-2016;TED
243440-2016;Belgio-Bruxelles: Pacchetti software e sistemi di informazione;Institut belge des services postaux et des télécommunications;BEL;79400000;2016-09-30;Closed;2016-07-15+02:00;https://ted.europa.eu/it/notice/-/detail/243440-2016;TED
243442-2016;Belgio-Bruxelles: Servizi per le imprese: servizi giuridici, di marketing, di consulenza, di reclutamento, di stampa e di sicurezza;Institut Belge des services postaux et des télécommunications;BEL;79000000, 79300000, 79310000;2016-09-12;Closed;2016-07-15+02:00;https://ted.europa.eu/it/notice/-/detail/243442-2016;TED
243703-2016;Italia-Roma: Servizi generali di consulenza gestionale;RAI Radiotelevisione Italiana SpA;ITA;79411000;;Unknown;2016-07-15+02:00;https://ted.europa.eu/it/notice/-/detail/243703-2016;TED
243993-2016;Belgio-Bruxelles: Invito a manifestare il proprio interesse — rif. SJU/LC/128 - CEI — elenco di esperti esterni per il sostegno al comitato scientifico dell'impresa comune SESAR;Impresa comune SESAR;BEL;79400000;2016-08-31;Closed;2016-07-16+02:00;https://ted.europa.eu/it/notice/-/detail/243993-2016;TED
246262-2016;Belgio-Bruxelles: Servizi di consulenza commerciale e di gestione e servizi connessi;Agentschap Innoveren en Ondernemen;BEL;79400000;2016-08-17;Closed;2016-07-16+02:00;https://ted.europa.eu/it/notice/-/detail/246262-2016;TED
246542-2016;Belgio-Hasselt: Servizi di consulenza commerciale e di gestione;Locate in Limburg VZW;BEL;79410000;;Unknown;2016-07-16+02:00;https://ted.europa.eu/it/notice/-/detail/246542-2016;TED
246837-2016;Belgio-Bruxelles: IPA — Sostegno per la gestione dei fondi dell'UE;Unione europea;BEL;79400000;2016-08-22;Closed;2016-07-19+02:00;https://ted.europa.eu/it/notice/-/detail/246837-2016;TED
246839-2016;Belgio-Bruxelles: Cooperazione in materia di concorrenza in Asia;Unione europea;BEL;79400000;2016-09-16;Closed;2016-07-19+02:00;https://ted.europa.eu/it/notice/-/detail/246839-2016;TED
246849-2016;Belgio-Bruxelles: Operazioni tra imprese: un'analisi comparativa di misure giuridiche vs strumenti giuridici non vincolanti per il miglioramento del comportamento relativo ai pagamenti;Commissione europea, Directorate-General for Internal Market, Industry, Entrepreneurship and SMEs, Directorate H: COSME Programme;BEL;79300000;2016-09-19;Closed;2016-07-19+02:00;https://ted.europa.eu/it/notice/-/detail/246849-2016;TED
248726-2016;Belgio-Bruxelles: Pacchetti software e sistemi di informazione;Fonds du logement de la région de Bruxelles-capitale SCRL;BEL;79132100;2016-09-06;Closed;2016-07-19+02:00;https://ted.europa.eu/it/notice/-/detail/248726-2016;TED
248770-2016;Belgio-Gand: Servizi per le imprese: servizi giuridici, di marketing, di consulenza, di reclutamento, di stampa e di sicurezza;Dienst Milieubeleidsplanning- ondersteuning en Natuurontwikkeling;BEL;79000000;2016-09-07;Closed;2016-07-19+02:00;https://ted.europa.eu/it/notice/-/detail/248770-2016;TED
248868-2016;Belgio-Bruxelles: Servizi per le imprese: servizi giuridici, di marketing, di consulenza, di reclutamento, di stampa e di sicurezza;Institut Belge des services postaux et des télécommunications;BEL;64200000, 71000000, 73000000;2016-10-04;Closed;2016-07-19+02:00;https://ted.europa.eu/it/notice/-/detail/248868-2016;TED
248879-2016;Belgio-Bruxelles: Servizi generali di consulenza gestionale;Institut Bruxellois pour la gestion de l'environnement;BEL;79411000;2016-08-25;Closed;2016-07-19+02:00;https://ted.europa.eu/it/notice/-/detail/248879-2016;TED
248888-2016;Italia-Padova: Servizi di consulenza in materia di sicurezza;Fiera di Padova Immobiliare SpA;ITA;79417000;2016-08-16;Closed;2016-07-19+02:00;https://ted.europa.eu/it/notice/-/detail/248888-2016;TED
249492-2016;Belgio-Malines: Servizi per le imprese: servizi giuridici, di marketing, di consulenza, di reclutamento, di stampa e di sicurezza;Vlaamse Vervoermaatschappij De Lijn;BEL;79000000, 79500000, 79550000;2016-08-30;Closed;2016-07-19+02:00;https://ted.europa.eu/it/notice/-/detail/249492-2016;TED
249732-2016;Belgio-Bruxelles: Prestazione di servizi di supporto per lo sviluppo di SESAR all'impresa comune SESAR per la gestione del programma SESAR 2020;Impresa comune SESAR;BEL;79400000, 79420000;2016-09-15;Closed;2016-07-20+02:00;https://ted.europa.eu/it/notice/-/detail/249732-2016;TED
249747-2016;Belgio-Bruxelles: Studio sulla «Descrizione del settore relativo alle tecnologiche finanziarie: sfide per gli attori europei e potenziali misure politiche a livello UE» — SMART 2016/0042;Commissione europea, Directorate-General for Communications Networks, Content and Technology, Directorate R: Resources and Support, Unit R2: Budget and Finance;BEL;79419000;2016-09-29;Closed;2016-07-20+02:00;https://ted.europa.eu/it/notice/-/detail/249747-2016;TED
250628-2016;Belgio-Bruxelles: Servizi per le imprese: servizi giuridici, di marketing, di consulenza, di reclutamento, di stampa e di sicurezza;Direction Facilities;BEL;79000000, 79211100;;Unknown;2016-07-20+02:00;https://ted.europa.eu/it/notice/-/detail/250628-2016;TED
250657-2016;Italia-Roma: Servizi connessi alla gestione;Ministero delle politiche agricole alimentari e forestali — Dipartimento delle politiche competitive, della qualità agroalimentare, ippiche e della pesca — Direzione Generale della pesca marittima e dell'acquacoltura;ITA;79420000;2016-08-24;Closed;2016-07-20+02:00;https://ted.europa.eu/it/notice/-/detail/250657-2016;TED
250676-2016;Italia-Roma: Servizi connessi alla gestione;Ministero delle politiche agricole alimentari e forestali — Dipartimento delle politiche competitive, della qualità agroalimentare, ippiche e della pesca — Direzione generale della pesca marittima e dell'acquacoltura;ITA;79420000;2016-08-24;Closed;2016-07-20+02:00;https://ted.europa.eu/it/notice/-/detail/250676-2016;TED
